transaction_id,customer_id,province,age_group,account_type,merchant,category,amount,currency,status,txn_date,txn_month,txn_year
ddaba2b6-9ac6-48fd-bd9e-cf65cfab4633,0cb19d48-7113-40d3-932e-7cb89fb68c8d,BC,36-45,premium,Steam,entertainment,43.48,CAD,completed,2025-02-16,2025-02,2025
a22f0471-4c93-46bc-9b2c-da5186613023,16e81e46-aabb-4c14-876d-2d1fec927c83,QC,46-55,premium,Shaw,utilities,238.73,CAD,completed,2025-03-24,2025-03,2025
035d74c4-85e3-4433-a385-f1dfb1084493,54bd7fd6-b3a2-46d7-95b9-06bb75e73f26,SK,36-45,premium,Interac e-Transfer,transfers,1216.69,CAD,completed,2025-10-24,2025-10,2025
1e581f15-424b-4478-9ecd-ee347dce56dd,1e2dad73-c373-408c-a4d5-1fbc6660d2d8,ON,46-55,premium,McDonald's,food_and_drink,65.82,CAD,completed,2025-03-29,2025-03,2025
37dae916-c659-46dc-8a6e-6d8a1b4322b6,4e86ec81-4e20-486a-8fcc-4377e23e302b,AB,26-35,chequing,Adobe,subscriptions,5.19,CAD,completed,2025-09-16,2025-09,2025
480a05f2-e35a-4f9f-9dd2-6b410642d7a9,1fdc99f0-1a39-4855-bcf9-4e0fafbfea8f,SK,46-55,premium,Booking.com,travel,764.6,CAD,completed,2025-08-14,2025-08,2025
dd0050a6-f5dd-4072-b645-bc246f4b02d0,f0f42772-688e-4f02-846d-4a411c5cacd4,QC,18-25,premium,Safeway,groceries,62.45,CAD,completed,2025-08-06,2025-08,2025
336cea3d-2903-4b06-9296-7a3b3a68090f,3c713fce-07a1-4487-9c06-36a4a81ae4c1,BC,36-45,premium,Adobe,subscriptions,15.24,CAD,completed,2025-03-05,2025-03,2025
e7d1d1e2-dcbf-495b-ba7a-d200e8ae5211,96369baa-9f97-450e-9acd-28ab0be06aaf,AB,46-55,chequing,Save-On-Foods,groceries,160.72,CAD,completed,2025-12-27,2025-12,2025
6beeb3b8-fdf6-430e-8dea-06d2ceb44bfe,3b4e5f35-197b-40ae-a4d8-352568877b38,ON,26-35,chequing,Adobe,subscriptions,37.5,CAD,completed,2025-09-10,2025-09,2025
1b3c20d0-fd98-4eb7-9de0-0a3590f0adc5,21bcf03f-5271-4449-91f5-9cca8954c1d7,SK,26-35,chequing,Sport Chek,shopping,237.63,CAD,failed,2025-06-09,2025-06,2025
5a156cef-89f7-4f4c-80b4-5c7a14949056,2271f5c1-ff2a-4441-8e98-c242f05e282e,AB,55+,savings,Expedia,travel,490.45,CAD,completed,2025-08-08,2025-08,2025
58dc7dae-5bf1-41b8-9274-553c7264a2e3,58155ba9-ec17-4ab8-9a6c-71d2edaeb7e8,MB,46-55,premium,Save-On-Foods,groceries,269.48,CAD,failed,2025-07-08,2025-07,2025
f4d7a384-b104-4fdb-824e-14fa689e4cec,a9283aff-6232-4088-ae9d-bb7264492095,BC,26-35,premium,Subway,food_and_drink,119.85,CAD,failed,2025-02-23,2025-02,2025
35ff13df-3806-43ae-af16-3b9613430af9,cf29d931-a050-49ef-8ac8-5fd4f4de979a,AB,46-55,premium,Air Canada,travel,1069.19,CAD,completed,2025-03-15,2025-03,2025
43da6ed4-b67d-467a-a67b-9e02f3827ec1,cf29d931-a050-49ef-8ac8-5fd4f4de979a,AB,46-55,premium,Amazon,shopping,560.6,CAD,failed,2025-03-28,2025-03,2025
8e976190-51b4-4067-ad7e-653d617053a3,c64bbe06-222d-479b-a884-1c1bb879e736,BC,46-55,premium,Pharmasave,healthcare,488.1,CAD,completed,2025-11-01,2025-11,2025
e50fe3c4-ec7d-49d1-9b21-5956f808f9ef,b6063c9d-eed8-4aeb-bc67-769bdcf0ad44,SK,46-55,chequing,Save-On-Foods,groceries,77.53,CAD,failed,2025-09-13,2025-09,2025
0a99e95b-0765-48f3-baf6-6ad80e73ab9c,03f4a823-904e-4ed8-89c4-48bf3c977ff4,SK,36-45,savings,RBC Transfer,transfers,2972.31,CAD,completed,2025-09-01,2025-09,2025
55a7db32-2b77-45fd-9b37-9f9cfa352f09,638eeddc-8633-49f3-9a30-9238df4b32fc,QC,55+,chequing,RBC Transfer,transfers,4751.19,CAD,pending,2025-05-23,2025-05,2025
d259711f-486e-4a80-bdb2-c64028b0ebd7,16e81e46-aabb-4c14-876d-2d1fec927c83,QC,46-55,premium,Airbnb,travel,260.67,CAD,completed,2025-09-12,2025-09,2025
da878933-f93b-4bb2-98cb-4210741c8393,2e2bf9d2-40cf-4ffe-97cd-3561059d444c,MB,55+,chequing,BC Transit,transport,4.8,CAD,completed,2025-09-13,2025-09,2025
6be362db-66d5-49ea-b3b1-cce98ceddf3a,96185b2c-c7d7-46a4-9f22-460272745cc3,MB,26-35,savings,Subway,food_and_drink,116.79,CAD,pending,2025-12-14,2025-12,2025
98b9fd0f-95e7-48da-93a0-4a03d6e89471,8a6b14df-4701-4b79-bbfc-444f742de2e1,ON,46-55,savings,Petro-Canada,transport,25.96,CAD,completed,2025-02-09,2025-02,2025
fc7cf454-0ad7-4d11-b190-2272882b1cd6,02153563-77d9-4543-bc5b-48f720772fee,MB,55+,chequing,AWS,subscriptions,39.54,CAD,completed,2025-05-31,2025-05,2025
9b2deb37-0d29-4b31-83c8-aeda4ce88394,02153563-77d9-4543-bc5b-48f720772fee,MB,55+,chequing,Airbnb,travel,1005.99,CAD,pending,2025-06-25,2025-06,2025
d08e4252-9669-48b3-968e-19de86aa76be,3e55cf96-4ae4-4d52-8061-660462d5fd25,BC,46-55,savings,Adobe,subscriptions,5.8,CAD,completed,2025-03-02,2025-03,2025
d5318c5f-d77f-4465-aa85-13993ad67d2f,98151363-a742-4b48-89c6-83b31410352d,ON,46-55,chequing,Expedia,travel,663.39,CAD,completed,2025-08-24,2025-08,2025
b4f56e07-c295-4b69-82aa-28e4c4d4bf00,708498f9-6ee1-4448-9318-ced793688685,ON,46-55,premium,Starbucks,food_and_drink,25.34,CAD,failed,2025-03-26,2025-03,2025
c6dd5723-ec1e-4d53-a98f-cd1ab9a2e2a3,2f739e0b-3c24-4d9f-80e4-297bb1f180b3,ON,36-45,chequing,H&M,shopping,120.57,CAD,completed,2025-02-26,2025-02,2025
ea75fcef-4574-47fe-9174-7540e75df892,ac735a23-a63e-404a-a2bd-ab8f0466fb85,BC,36-45,premium,Booking.com,travel,1337.15,CAD,pending,2025-08-29,2025-08,2025
acb4e0d6-949a-4dbb-9c88-fa86a15117f5,0da863a4-521c-4cb4-abd2-5950911162f3,AB,18-25,chequing,Notion,subscriptions,43.45,CAD,completed,2025-07-20,2025-07,2025
c2e5c0b3-3435-426c-89b7-cc98e8d812db,95c933b5-3497-4d09-accb-2e5ae06832c7,ON,36-45,premium,Expedia,travel,1202.54,CAD,pending,2025-12-13,2025-12,2025
4c19fd52-42f8-4858-b9ee-4e7cc16fae17,4efc6642-6c10-4c9d-8dac-f0e1aa42c8df,ON,26-35,chequing,BC Hydro,utilities,100.51,CAD,pending,2025-01-24,2025-01,2025
849ebea0-c8d8-4233-a01d-ed1b534438d0,916abbdb-86b9-41e3-b004-a22a3754ceb7,SK,36-45,chequing,Shoppers Drug Mart,healthcare,187.46,CAD,failed,2025-06-24,2025-06,2025
c95ce674-0024-4f4c-a536-ac02c5722eb7,ba7605c2-4dbd-4d0a-8999-bf70bb94f15f,QC,46-55,savings,Safeway,groceries,134.16,CAD,completed,2025-06-29,2025-06,2025
459aa5f4-4b53-48ad-b2cf-cea7ff62a472,2ca55b13-e61f-4f0e-9082-5ba577afa892,QC,18-25,savings,Steam,entertainment,55.54,CAD,pending,2025-02-13,2025-02,2025
cf14d67d-4e46-4cf9-9d25-0df269c6534e,29ba8bb2-8397-4751-bb8c-019417d043c3,SK,18-25,premium,Walmart,groceries,261.99,CAD,completed,2025-03-28,2025-03,2025
83b6141a-8c7b-4212-9f95-78c2a54f9713,18f7ca42-0289-488d-9cfa-bd17654b380d,BC,18-25,chequing,AWS,subscriptions,19.68,CAD,failed,2025-08-05,2025-08,2025
c4d4fd25-f99e-480b-b0a2-d11b852b6522,ac735a23-a63e-404a-a2bd-ab8f0466fb85,BC,36-45,premium,GitHub,subscriptions,45.56,CAD,completed,2025-12-23,2025-12,2025
82ac5237-fb7c-4143-aa4e-4b963f6b7cd7,45dc5ee4-5d11-449c-9583-178c38689bf3,SK,36-45,savings,Wise,transfers,120.96,CAD,completed,2025-10-20,2025-10,2025
9c5cf9d4-ddf5-4840-896a-e76a926e5340,14e1be27-98d7-47b8-893e-938d71de4042,ON,46-55,chequing,LifeLabs,healthcare,294.82,CAD,completed,2025-12-20,2025-12,2025
985b95b8-dd15-4a31-9ea2-f909a5a01d7a,f0f42772-688e-4f02-846d-4a411c5cacd4,QC,18-25,premium,Apple TV,entertainment,72.51,CAD,failed,2025-06-23,2025-06,2025
f24a6d8e-7f4c-498b-acf7-adf81487f96e,0f3ac6c2-4cb0-4d57-a13c-1b95f5cd2110,MB,46-55,savings,RBC Transfer,transfers,1504.61,CAD,completed,2025-09-12,2025-09,2025
1bf2c0fa-5a5a-4c0c-91fa-01399fc6a1e6,8c2a12d2-df66-48e7-a054-f68caec1a2cf,AB,36-45,premium,Loblaws,groceries,253.71,CAD,completed,2025-05-28,2025-05,2025
882e52bc-53db-4cee-aff7-2dae9c23819a,95c933b5-3497-4d09-accb-2e5ae06832c7,ON,36-45,premium,A&W,food_and_drink,39.19,CAD,completed,2025-04-26,2025-04,2025
fdff5f9a-ba77-4f17-b957-d62dc11a0676,4d24e1f5-8428-4072-aab1-10c570971201,AB,26-35,chequing,Loblaws,groceries,218.13,CAD,completed,2025-10-31,2025-10,2025
497984d9-fefd-4460-ad75-6915d3ed4dce,427d5697-ac5c-4bc1-84b9-eb2af3b99d43,QC,46-55,savings,City of Victoria,utilities,44.8,CAD,completed,2025-08-07,2025-08,2025
1da67fd0-3316-4ba8-b601-e4f43c0d10b0,278ab646-e88e-49fd-8b84-b82159a4ffed,QC,26-35,savings,Pharmasave,healthcare,401.91,CAD,pending,2025-06-03,2025-06,2025
ee203ebe-ea2a-4e0b-af56-dd8ec47b9300,114a9225-ad4e-44dd-af7b-08963d53c233,MB,18-25,chequing,AWS,subscriptions,19.1,CAD,completed,2025-05-09,2025-05,2025
f2821940-28ec-40a2-8bf3-ea755df249d5,4d24e1f5-8428-4072-aab1-10c570971201,AB,26-35,chequing,Notion,subscriptions,25.4,CAD,completed,2025-01-10,2025-01,2025
cb8f7a97-cc2c-4598-98a3-8ba69196929e,c60f8064-321b-4885-b310-b1d5c7af766b,BC,26-35,savings,Notion,subscriptions,43.82,CAD,completed,2025-04-20,2025-04,2025
780c0f13-d864-4f53-a824-72f5d838ae61,02153563-77d9-4543-bc5b-48f720772fee,MB,55+,chequing,Booking.com,travel,572.48,CAD,pending,2025-08-11,2025-08,2025
dfc94b66-5af5-44bb-9c8a-ddcdd592eef3,3ecaf59c-bd10-4622-bd96-eeb9b30b05cf,SK,26-35,premium,Starbucks,food_and_drink,65.06,CAD,completed,2025-03-17,2025-03,2025
3f06b6e0-4990-4161-8671-93e0c0f1167b,5a469f20-9d55-46bb-9b01-c90299f3b332,BC,18-25,savings,Lyft,transport,60.35,CAD,completed,2025-07-30,2025-07,2025
7c16b291-f2d1-462c-84fc-7f1b5fbf1371,874a846d-85bb-43c8-aa3b-eba5fae17680,MB,26-35,premium,Save-On-Foods,groceries,193.84,CAD,completed,2025-05-27,2025-05,2025
d34e9191-89d1-47fd-a290-9442bb467722,4cdce5d4-dff8-4f81-afcd-66d14163e9bd,BC,36-45,chequing,Petro-Canada,transport,22.37,CAD,completed,2025-07-27,2025-07,2025
93a8020d-8810-4964-942d-1b6fc9e6f300,5a469f20-9d55-46bb-9b01-c90299f3b332,BC,18-25,savings,Walmart,groceries,53.49,CAD,completed,2025-06-08,2025-06,2025
3c1105c8-89bd-466e-ac14-f5d4504a9c4a,c5fa9599-4a0e-4adf-8722-c0748d9c55da,ON,36-45,chequing,Expedia,travel,1141.66,CAD,completed,2025-11-28,2025-11,2025
9f0a98b5-2422-439c-9e36-70607eeddb1a,708498f9-6ee1-4448-9318-ced793688685,ON,46-55,premium,Cineplex,entertainment,38.6,CAD,completed,2025-05-13,2025-05,2025
768e8113-d0f9-469b-8e61-6a5470c66ab4,03f4a823-904e-4ed8-89c4-48bf3c977ff4,SK,36-45,savings,Adobe,subscriptions,12.92,CAD,failed,2025-09-06,2025-09,2025
d2d6daef-e6a2-4fa6-8105-7c86108bbb74,18f7ca42-0289-488d-9cfa-bd17654b380d,BC,18-25,chequing,Tim Hortons,food_and_drink,103.85,CAD,completed,2025-11-05,2025-11,2025
7c47b31b-abae-46dc-ad89-4e17dc3f2061,8671e734-780e-4c1a-935b-f6637aee7590,ON,18-25,chequing,Save-On-Foods,groceries,271.17,CAD,completed,2025-12-10,2025-12,2025
31741255-b927-4fdb-b00c-9be0e13b433a,d6ad3bdd-bd6e-48a1-afd5-df9e8f577160,AB,36-45,savings,Costco,groceries,125.1,CAD,completed,2025-02-27,2025-02,2025
614ddfc3-b4a9-411a-a1d2-d6c327d09d03,8345d069-b144-40d6-99c9-12bf32ff00e9,MB,26-35,savings,Notion,subscriptions,46.98,CAD,failed,2025-10-25,2025-10,2025
e357c42e-a19a-4605-af3d-83f8660e71de,88b59e37-195b-431e-ad01-20ce73ed008d,SK,46-55,savings,Adobe,subscriptions,16.33,CAD,completed,2025-11-04,2025-11,2025
8260918c-fb0f-47c2-8861-90d1d8aada79,991f8d6f-e74d-48d7-8658-9653a90bd8a4,SK,55+,chequing,LifeLabs,healthcare,178.06,CAD,failed,2025-05-01,2025-05,2025
2048ec00-97f4-45a1-b8e0-a83c2a48fc10,48798874-c59a-4c2e-9709-9ec7e9c2fa06,MB,46-55,premium,Cineplex,entertainment,35.7,CAD,completed,2025-05-21,2025-05,2025
83e5fc06-5d89-44ee-986f-dcc361d0c6ee,da73f310-e279-46b7-98b5-d4195b2ced39,SK,26-35,savings,Sport Chek,shopping,214.63,CAD,completed,2025-09-09,2025-09,2025
7e396603-c78d-4d9c-98b8-0bbdee587e04,57cafc46-4578-47c8-a62e-b93c64d9cd93,SK,36-45,premium,Shoppers Drug Mart,healthcare,355.82,CAD,completed,2025-10-07,2025-10,2025
5f58fed7-02e3-4410-b718-851c6538c485,48798874-c59a-4c2e-9709-9ec7e9c2fa06,MB,46-55,premium,Airbnb,travel,1381.34,CAD,completed,2025-07-05,2025-07,2025
272c1f24-8adc-4a99-9b94-e28ea824f94b,0da863a4-521c-4cb4-abd2-5950911162f3,AB,18-25,chequing,Shoppers Drug Mart,healthcare,414.26,CAD,failed,2025-11-07,2025-11,2025
83fb4dc2-aee8-40da-a73c-97bc2fb8d810,9f0d5a05-4030-489a-b2d5-376884ed70d2,SK,55+,savings,McDonald's,food_and_drink,84.43,CAD,completed,2025-10-10,2025-10,2025
fe06e8ab-0d91-477f-b93b-5a5a573f3632,98151363-a742-4b48-89c6-83b31410352d,ON,46-55,chequing,Shaw,utilities,170.57,CAD,failed,2025-03-04,2025-03,2025
cec76aab-4596-4248-b3a0-69f0add006ee,57cafc46-4578-47c8-a62e-b93c64d9cd93,SK,36-45,premium,Spotify,entertainment,172.67,CAD,completed,2025-07-21,2025-07,2025
bca7d8a4-97d7-4b1e-8640-c447b62a9faa,02d2eb7f-dff7-4da7-a12d-dee417b0669c,MB,26-35,chequing,Telus,utilities,49.86,CAD,completed,2025-04-18,2025-04,2025
1e8288cd-67ed-40d4-9894-52a6ce87dadb,a6424d8f-8e90-4ef0-87fa-cae5b34d3bc2,SK,55+,savings,Expedia,travel,1281.14,CAD,completed,2025-05-21,2025-05,2025
716b5f4d-7c8a-48ce-be5f-61a012f98294,1b2ea7ef-3e6b-4805-8a18-cadcedbcc67a,ON,18-25,chequing,Expedia,travel,968.63,CAD,completed,2025-08-05,2025-08,2025
22bf71de-f6aa-4995-92f2-ea588c11da94,40db3c34-6bc2-44dc-9417-28d1b0e81089,AB,36-45,chequing,Petro-Canada,transport,56.63,CAD,completed,2025-06-30,2025-06,2025
739f3fd6-304f-491a-b371-3d989705b682,fb24ef57-3b19-41b8-9ec2-6b01271ab4c2,AB,18-25,chequing,Wise,transfers,3648.87,CAD,completed,2025-12-22,2025-12,2025
51e3646e-50df-459c-83c9-fb725374fdab,059963c8-f911-4d85-8c09-a2714fe744b9,BC,55+,chequing,McDonald's,food_and_drink,78.76,CAD,failed,2025-08-16,2025-08,2025
156bc96f-c20a-4fdc-b8b7-90e73a62b88d,7d6a846e-0ef8-4d9c-9228-d61d6d2594fa,MB,36-45,chequing,Uber,transport,2.74,CAD,failed,2025-06-06,2025-06,2025
d8db38d9-b0d7-4460-89ee-8ac7e3ee30da,e8a29481-9595-441f-a36e-d62922b6fea2,AB,46-55,chequing,PayPal,transfers,420.34,CAD,completed,2025-09-22,2025-09,2025
46986af1-8c85-482f-8cec-229c5ab648b9,5e7f3f89-19ef-4d40-9005-ee11e40c068d,SK,26-35,premium,Esso,transport,68.14,CAD,completed,2025-08-20,2025-08,2025
f96eb2b3-5d96-471d-ad2e-84db005e8175,c2fc285e-00ba-48dc-9912-b797dffabd98,QC,55+,premium,Petro-Canada,transport,22.7,CAD,completed,2025-05-25,2025-05,2025
2862f0b5-7018-41d6-9188-fd7d9861142d,e78699a0-7474-472b-beba-b040ad34678a,SK,18-25,premium,Costco,groceries,130.2,CAD,completed,2025-07-13,2025-07,2025
244d1304-46dd-4d8c-a49f-47862e57a2c3,8345d069-b144-40d6-99c9-12bf32ff00e9,MB,26-35,savings,Netflix,entertainment,11.98,CAD,pending,2025-11-28,2025-11,2025
10812ae6-855e-4eb0-b568-e4965ab806a3,504048f7-6d5b-4da8-9fc9-dc1dec409645,ON,18-25,savings,Spotify,entertainment,182.11,CAD,completed,2025-05-15,2025-05,2025
cd7df28f-6241-4e3b-ba87-dbf1ad6fd52f,6694c808-beb3-44a2-b455-768d382f3db6,QC,36-45,premium,Petro-Canada,transport,6.36,CAD,completed,2025-11-04,2025-11,2025
aa38c21c-84b5-4e7a-b963-231151935877,596dbcbf-d934-4dc3-bc4d-7132f5647efa,SK,46-55,premium,Lyft,transport,9.4,CAD,completed,2025-10-18,2025-10,2025
87b6b0f8-6fb1-4ebd-b730-a9ce0f2049d4,edc8db3d-668a-4b9b-a28f-ab0c5fa8284b,QC,46-55,savings,Subway,food_and_drink,87.64,CAD,completed,2025-12-11,2025-12,2025
7c02aa7b-6de8-411a-8572-3fbf4b99c550,bf54d632-32c1-41eb-8563-d9823293f8de,ON,36-45,savings,Costco,groceries,75.1,CAD,completed,2025-05-17,2025-05,2025
17bcf10f-8d1a-4552-b33f-b5c9ba6bd4fd,3b4e5f35-197b-40ae-a4d8-352568877b38,ON,26-35,chequing,Expedia,travel,795.04,CAD,completed,2025-11-04,2025-11,2025
8f7a8016-eb84-443d-b2f9-51203b78eb52,25dae4d5-3d9f-4d51-b992-6529b7a42c62,ON,55+,chequing,Telus,utilities,189.88,CAD,completed,2025-04-03,2025-04,2025
e15c23d9-5431-4c34-9ac9-6ca7cc7e0818,f75ba3eb-a325-43ac-acad-32aed752155f,ON,36-45,chequing,Lyft,transport,4.73,CAD,completed,2025-11-13,2025-11,2025
de20acb4-fb23-4d4c-a8e0-12b7af42e2b3,6ccfdcd1-21fd-4a5e-bbe2-6c5277928855,MB,18-25,savings,Spotify,entertainment,78.97,CAD,completed,2025-01-06,2025-01,2025
7b07d9f7-45f9-4644-96ea-95a8dd8bfea5,45dc5ee4-5d11-449c-9583-178c38689bf3,SK,36-45,savings,Esso,transport,70.04,CAD,failed,2025-04-19,2025-04,2025
62ebc19e-162f-4d5d-8ddb-dd4cc0d940ee,5e7f3f89-19ef-4d40-9005-ee11e40c068d,SK,26-35,premium,Sport Chek,shopping,571.14,CAD,completed,2025-02-07,2025-02,2025
6f9d1975-44e5-42b0-82b2-125bb3c5a574,574227c0-133a-4d16-b0d1-b0191f013773,SK,36-45,chequing,GitHub,subscriptions,7.64,CAD,completed,2025-08-30,2025-08,2025
aa4cb549-b5d1-48fc-ac97-463a9f604f91,4efc6642-6c10-4c9d-8dac-f0e1aa42c8df,ON,26-35,chequing,Interac e-Transfer,transfers,4697.22,CAD,completed,2025-05-10,2025-05,2025
c6a2d9e4-91ea-4568-8186-77c5da71980b,9b2fd414-bac8-4635-81ec-50e5a7fa9c76,SK,55+,chequing,RBC Transfer,transfers,1910.88,CAD,failed,2025-07-09,2025-07,2025
08c29805-e417-4e30-ad1b-f988c7800189,d59853bb-2a4e-4f81-abdb-9ff6785f8b3f,ON,18-25,savings,Microsoft 365,subscriptions,6.85,CAD,completed,2025-03-28,2025-03,2025
725bda8c-a70b-4369-90a5-5531821eec3b,54bd7fd6-b3a2-46d7-95b9-06bb75e73f26,SK,36-45,premium,Expedia,travel,1864.14,CAD,completed,2025-02-15,2025-02,2025
11f3869e-e253-4b4a-aee4-6380cf52a725,874a846d-85bb-43c8-aa3b-eba5fae17680,MB,26-35,premium,GitHub,subscriptions,24.48,CAD,completed,2025-06-10,2025-06,2025
52867696-5de2-491d-b0c7-9981ec8e4b27,b4a2826f-261f-4dbc-b10c-2dc69b0706ab,SK,46-55,savings,Lyft,transport,41.19,CAD,failed,2025-07-04,2025-07,2025
cc4c7510-cbb2-4e6a-8ecc-0cf69c586adf,114a9225-ad4e-44dd-af7b-08963d53c233,MB,18-25,chequing,Shaw,utilities,228.61,CAD,pending,2025-05-16,2025-05,2025
ee68137a-dc31-4bd7-a605-725558000b23,bd35bb37-ecc7-470f-8fb3-5fe217651686,AB,18-25,chequing,London Drugs,healthcare,229.17,CAD,completed,2025-09-09,2025-09,2025
1d2c3ae6-866b-46d8-829d-369232dcd802,1e2dad73-c373-408c-a4d5-1fbc6660d2d8,ON,46-55,premium,Esso,transport,45.56,CAD,completed,2025-04-07,2025-04,2025
15dce6bb-0d74-48a8-8d07-b1008efd588b,e53ec773-85bf-4327-99a3-4d7dc3addff6,QC,26-35,savings,Tim Hortons,food_and_drink,31.43,CAD,completed,2025-05-14,2025-05,2025
9bae5e3e-1132-4c1f-9347-abb05c30adea,a6424d8f-8e90-4ef0-87fa-cae5b34d3bc2,SK,55+,savings,Expedia,travel,901.04,CAD,completed,2025-08-15,2025-08,2025
ea2e053b-4404-4c8e-8c99-ff7b79d139a5,922a9309-f3f0-4ad8-881c-a6594545d7e6,MB,46-55,chequing,AWS,subscriptions,26.83,CAD,completed,2025-03-17,2025-03,2025
39b17650-dafa-4762-943c-66b8042fca7c,991f8d6f-e74d-48d7-8658-9653a90bd8a4,SK,55+,chequing,Pharmasave,healthcare,64.92,CAD,completed,2025-03-28,2025-03,2025
6e60796c-f462-4b0c-ab74-0c95eb411150,d2edc2b9-c488-4444-a512-6564e9ecc114,SK,55+,savings,Notion,subscriptions,42.02,CAD,failed,2025-10-27,2025-10,2025
2548e860-4bd8-4589-b056-3b5fbc9ca1b5,3c713fce-07a1-4487-9c06-36a4a81ae4c1,BC,36-45,premium,Interac e-Transfer,transfers,4990.04,CAD,pending,2025-10-20,2025-10,2025
f60dfe88-a706-441a-8dbd-1b3545c5044f,701c0bb9-a7cf-404a-b2da-10380832fad1,ON,46-55,premium,Best Buy,shopping,737.52,CAD,completed,2025-12-13,2025-12,2025
52ddec0b-c3af-4e60-8604-6087b4644ac4,574227c0-133a-4d16-b0d1-b0191f013773,SK,36-45,chequing,Shoppers Drug Mart,healthcare,32.46,CAD,completed,2025-07-11,2025-07,2025
1ff459e2-88fa-4918-a5aa-5ebeb4b63c5f,84454e20-449b-4e9a-be98-c194fc30b1a7,QC,55+,premium,Costco,groceries,252.72,CAD,completed,2025-02-11,2025-02,2025
cafbc17f-1a05-48c6-9ce1-492c1e0323d0,84018d37-f14d-4af1-b191-e9c03ff629c9,MB,36-45,savings,Airbnb,travel,935.41,CAD,pending,2025-12-03,2025-12,2025
37a9d368-0ecc-4ffd-b178-20eaf1907ff8,bcc9616e-3e0d-423c-8c26-875ccd6f71d8,SK,36-45,chequing,LifeLabs,healthcare,485.49,CAD,completed,2025-10-19,2025-10,2025
ff21103e-93dd-4a9d-9e87-faa0f90aa381,d59853bb-2a4e-4f81-abdb-9ff6785f8b3f,ON,18-25,savings,Steam,entertainment,173.75,CAD,completed,2025-01-29,2025-01,2025
224cd58a-dc32-44d0-b3c8-8845b992e3d4,b5bd24b7-d604-4d80-8850-ca9571d7107b,BC,36-45,premium,Loblaws,groceries,168.68,CAD,completed,2025-02-17,2025-02,2025
3e50573f-26b1-4295-8295-977ab7706d95,894abcc4-a970-4754-8a27-d8b205b3b951,SK,55+,premium,Fortis BC,utilities,69.16,CAD,completed,2025-01-11,2025-01,2025
5cce8220-0e0a-4a65-941c-6deb8cc1d7ca,278ab646-e88e-49fd-8b84-b82159a4ffed,QC,26-35,savings,Esso,transport,32.61,CAD,completed,2025-11-28,2025-11,2025
e0679330-7ca4-47a0-a44d-277834fbcda2,de75abaf-5aeb-4e00-ac2a-1f08c60d77d3,BC,26-35,premium,Esso,transport,11.85,CAD,completed,2025-06-08,2025-06,2025
4250057f-bef5-4d9f-a252-9a30941c5da9,2271f5c1-ff2a-4441-8e98-c242f05e282e,AB,55+,savings,Interac e-Transfer,transfers,665.12,CAD,completed,2025-09-20,2025-09,2025
78054237-1129-4752-8f80-157a23b0c256,8d5806e0-5d7d-4dcd-a6c4-1d2d32fd210d,MB,36-45,premium,Expedia,travel,918.61,CAD,completed,2025-05-18,2025-05,2025
1f52c609-6b68-4802-aad3-9c1487b67aac,3ecaf59c-bd10-4622-bd96-eeb9b30b05cf,SK,26-35,premium,RBC Transfer,transfers,2121.12,CAD,completed,2025-11-11,2025-11,2025
979fcf55-04e1-4dd5-9570-e9394174ba39,cc34d774-46f8-45d7-a2f4-dc7708695396,BC,46-55,savings,Amazon,shopping,510.09,CAD,completed,2025-09-20,2025-09,2025
d8126d1c-ae35-4da4-be3d-288f9ef30ae3,e61a16ae-4110-40ba-a4dc-9d7fb2b19ac1,SK,18-25,premium,WestJet,travel,1369.06,CAD,completed,2025-09-27,2025-09,2025
7cb38907-d537-49ca-8348-b4ab5aa16eef,4014d5ba-2d09-4578-bf98-31d8a44c6f62,AB,36-45,chequing,AWS,subscriptions,8.78,CAD,completed,2025-02-10,2025-02,2025
89c1dddb-0738-4120-bc9b-d40f13c877d4,c2fc285e-00ba-48dc-9912-b797dffabd98,QC,55+,premium,Telus,utilities,62.69,CAD,failed,2025-06-03,2025-06,2025
9e9cd2f1-8be3-4a64-b258-5e86a8572434,bd681fba-cc59-41fc-ba82-3b6f9bb830da,ON,55+,chequing,Notion,subscriptions,24.25,CAD,completed,2025-10-10,2025-10,2025
b68b23d2-95ce-408e-a0da-5c340ddf21c5,6c0e2164-1811-416f-9c41-a48eb61aac50,MB,36-45,premium,A&W,food_and_drink,64.04,CAD,completed,2025-07-31,2025-07,2025
16d97d00-26b6-41b4-a8f3-69f1ea2bbc09,574227c0-133a-4d16-b0d1-b0191f013773,SK,36-45,chequing,Booking.com,travel,1338.67,CAD,completed,2025-07-01,2025-07,2025
a2660185-efcc-4464-a85b-44492e8d027f,02d2eb7f-dff7-4da7-a12d-dee417b0669c,MB,26-35,chequing,Interac e-Transfer,transfers,418.03,CAD,completed,2025-12-05,2025-12,2025
ea848285-43d0-4b4b-aacf-8c476c15b5bc,c5fa9599-4a0e-4adf-8722-c0748d9c55da,ON,36-45,chequing,Esso,transport,63.43,CAD,completed,2025-02-12,2025-02,2025
d1235751-2cb2-417c-adb3-a1f6f4ac6e3e,95e610f9-ceee-4e29-b9ad-08909c646024,MB,18-25,premium,Fortis BC,utilities,99.07,CAD,failed,2025-08-19,2025-08,2025
